Timestamp,Device,Android Version,AP MAC Address,Status,Distance (mm),Std Dev (mm),Attempted Measurements,Successful Measurements,Bandwidth,Frequency (MHz)
665852988,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,17541,1381,8,7
665852987,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4082,73,8,7
665852987,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,2592,240,8,7
665852987,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,18491,286,8,7
665853126,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,16792,421,8,7
665853126,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4682,25,8,7
665853126,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3222,615,8,7
665853125,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,17768,0,8,7
665853277,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,16230,1450,8,7
665853276,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4887,1470,8,7
665853276,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3423,771,8,7
665853275,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,17680,1479,8,7
665853431,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,17339,968,8,7
665853430,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4370,744,8,7
665853430,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3765,349,8,7
665853429,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,21350,501,8,7
665853575,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,18667,1412,8,7
665853575,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4858,254,8,7
665853575,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,2798,105,8,7
665853574,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,17309,248,8,7
665853717,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,16509,285,8,7
665853717,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,5014,491,8,7
665853716,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3435,678,8,7
665853716,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,15561,154,8,7
665853870,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,17758,268,8,7
665853870,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4125,166,8,7
665853869,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3489,535,8,7
665853869,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,17016,858,8,7
665854023,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,17695,561,8,7
665854023,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4702,898,8,7
665854022,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3459,471,8,7
665854022,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,18129,2228,8,6
665854178,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,17219,704,8,7
665854178,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4819,650,8,7
665854178,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,3354,265,8,7
665854178,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:26:29,0,17563,568,8,7
665854392,XiaomiPOCO F2 Pro,12,90:ca:fa:8b:13:b4,0,16743,92,8,7
665854391,XiaomiPOCO F2 Pro,12,24:e5:0f:2c:ff:15,0,4829,0,8,7
665854391,XiaomiPOCO F2 Pro,12,24:e5:0f:2d:13:79,0,2925,87,8,7
